biowenger_name,biowenger_team,supabase_player_id,precio,similarity
Manu Bueno,Sevilla,35i9zcb2szve0ydjga9qnj384,7,1.0
Abde Rebbach,Alavés,1ttc96b92xjfx1ta3vdwya0dm,8,0.8571428571428571
Giuliano Simeone,Atlético,5es43b4a7fv0lkmp63dj439ey,21,0.8
Isi Palazón,Rayo,3ca7tqrdasmeop6ud9zot0wdl,16,1.0
Vladyslav Krapyvtsov,Girona,9jhm9qxoeqad7lm5i2nemgwes,7,1.0
Kervin Arriaga,Levante,kdf39fz73dd5n2nzlsuwbq3t,9,0.782608695652174
Óscar Valentín,Rayo,8onruhr4es313aq52xsl7nxlh,9,1.0
Pape Gueye,Villarreal,ekm47qd8w1x0456lm1tmf5re1,17,0.8235294117647058
Miguel Ángel Rubio,Espanyol,6x42rn7aburucovfe7mke9ld6,8,0.8372093023255814
Ferran Jutglà,Celta,9mlj7fxon5zy1qmktvvcwjrl6,28,1.0
Álex Berenguer,Athletic,do5tibysnhbnbw18nwdo39kut,25,1.0
Óscar Trejo,Rayo,676ehh6cwla4o9igey7qr1uqd,7,0.7857142857142857
Stole Dimitrievski,Valencia,5dfvefxvwj8kixbajluw25mtx,8,1.0
Pere Milla,Espanyol,1ore4ght7ls393tcpbmah9dcl,7,1.0
Carlos Macià,Villarreal,bzq3430ybx8y4n09hgqtxkt90,7,1.0
Yuri Berchiche,Athletic,8hm6d6395johhjsoe8jz6dcyd,11,0.8235294117647058
David Costas,Real Oviedo,d6xt27yn0fv6f1g9de5yuwwyd,9,1.0
Sergio Camello,Rayo,1bdnkqbxm2u5ror7ipig5m73e,8,1.0
Pablo Campos,Levante,3072da88jl9fou9gi2c5j3bx0,7,0.8
Iñaki Williams,Athletic,ddvvwqxpsqqboupi3gx1ijhed,30,0.8333333333333334
Jorge de Frutos,Rayo,c157xhi78x9cykn7xz816bjd,15,1.0
Íñigo Ruiz de Galarreta,Athletic,7ubtan6a51o79w469zawrqqqd,15,1.0
Alfonso Espino,Rayo,2qauzcv74cd8uqfv2ibl52ymt,8,0.7
Fernando Calero,Espanyol,2rqxh5mex336ci45jaw428y5l,8,1.0
Duje Caleta-Car,Real Sociedad,6gymgqxnu2zavuxgp6amm3zkl,16,0.9333333333333333
Manuel Ángel,Real Madrid,2spn42sn73gxwyt6ucobiknl6,7,1.0
Íñigo Lekue,Athletic,v7isqpxiursyjhj5rmhyhjv9,8,1.0
Iván Balliu,Rayo,bpfp895223p7w0px2ui3nb2l1,9,0.8421052631578947
Santi Cazorla,Real Oviedo,bw58qgyapbrlir4h629cr5uj9,9,1.0
Mikel Vesga,Athletic,83n1qv6ypl625aolzjeqifv11,8,1.0
Leandro Cabrera,Espanyol,6810qbng9pfg1bztczv11grmd,12,0.75
Jon Gorrotxategi,Real Sociedad,706la37b8u3v3n6mqtbjs73mc,8,1.0
Alejandro Rego,Athletic,1xsrdgt40nb6p9qvt6mf272fo,8,1.0
César Palacios,Real Madrid,3r4r3w44ski0d4175zfe1iy38,8,1.0
Yeray Álvarez,Athletic,uzzq2p3s1qnb3wv1pee3mcph,13,0.8125
Dani Cárdenas,Rayo,9xhbpn45z9wvjidbmparzkdm1,8,1.0
Marash Kumbulla,Mallorca,cddggachzf198p1yhq9owtofd,11,1.0
Dani Calvo,Real Oviedo,ej7ydno7l3dv6xiqpaxrxbmqd,9,1.0
Zaid Romero,Getafe,buglwgk2hthoyqt1ocghya92i,7,0.8421052631578947
Pathé Ciss,Rayo,1ho7koiegfhsuevuum2meibu2,12,0.75
Bryan Gil,Girona,cjd62gwj9ptwrrtu6y6xnpeui,15,1.0
Dani Vivian,Athletic,9d5h5wxf44qu4fw3jk2pgis16,21,1.0
Randy Nteka,Rayo,a045sz2acqbfgyq9puwsu8sx6,8,1.0
Iker Losada,Levante,38igxi5sn8v00xtciwhqb44fe,8,1.0
Claudio Echeverri,Girona,b3sexumsdp9m96rkp5da0r47o,12,0.7906976744186046
Andrei Ratiu,Rayo,38dhmhce7deuqgqmc3p7nhai2,16,0.7096774193548387
Joan Garcia,Barcelona,5f8kjgsaabn2li5r7bvpebbsa,26,1.0
Alejandro Francés,Girona,8nxr373i7g1m2ch2lk6k03ckq,8,1.0
Jofre Torrents,Barcelona,30pqkknatgokvb4ezeesbc00k,7,1.0
Unai Simón,Athletic,4vlurpsi44g09g159t61u83bp,20,1.0
Pep Chavarría,Rayo,amt4voyjzhnvr55t08hzlw50q,11,1.0
Valentin Rosier,Osasuna,3ex56ma2xf94ex429ay35gusp,12,0.7142857142857143
Alemão,Rayo,7ppmuz6ays7s0v3gk2x4ecb1l,8,1.0
Gorka Guruzeta,Athletic,3tzvbdszdrj1tayik9igbve8l,16,1.0
Abdul Mumin,Rayo,lp63o37czdwete0smmu62k89,10,0.7777777777777778
Javi Puado,Espanyol,e5qp6dh1prc55llew51zpy1gp,20,1.0
Oihan Sancet,Athletic,dfcbvsb7o18lavmonbp5ucwoa,34,1.0
Mateu Morey,Mallorca,5tsp2m5z3xie07ax0wq1qqsix,7,1.0
Federico Viñas,Real Oviedo,6nr7ekkfr3n9tr44z6fowj5gq,8,0.6666666666666666
Davinchi,Getafe,5cti09ebqg7or3stoh5k2mo7o,7,1.0
Julen Agirrezabala,Valencia,1tctbwsidibct7wphjgv8mdm2,12,1.0
David Alaba,Real Madrid,6w5wyari2p4bh2zzy2x2f6hg5,11,0.7777777777777778
Pol Lozano,Espanyol,74wjzeja92l4q8fpy1bkmcsfd,8,1.0
Nelson Deossa,Betis,72pvwj4z6j8xwsgs6zlhr5e6s,20,0.7619047619047619
Nico Williams,Athletic,66jotyvbhtz5cjvhbby6luelm,47,1.0
Brahim Díaz,Real Madrid,3jln1gzc0859ymphvq83i0mp5,23,1.0
Takuma Asano,Mallorca,2bzdn7cqqonejqmlq85w8z6qd,9,1.0
Beñat Prados,Athletic,352ywlfcjt329s7etjn4rkui2,15,1.0
Kwasi Sibo,Real Oviedo,7qoshvypodx2yovs65d29kgoa,7,1.0
Álex Moreno,Girona,3m7wjcmet9b8sc5tu0ct8j0et,14,1.0
Daniel Carvajal,Real Madrid,7oykphzczagr975xsqt70s89h,13,0.9285714285714286
Aitor Paredes,Athletic,5kd57453a90zahgdxwkghr816,12,1.0
Eduardo Camavinga,Real Madrid,en2c7z1raqmcwee78297pbnu2,21,0.85
Ander Yoldi,Osasuna,1ox1j4inota1w7xkzzn7w46j8,7,0.5333333333333333
Mikel Jauregizar,Athletic,ck7lu09geq8mi6vkf2llyi5ii,14,1.0
Ferland Mendy,Real Madrid,6q69l3ppqfqbryjubcrujfi6t,12,0.8125
Unai Gómez,Athletic,b2rqgjegzeyq6wy6qu63zz2fo,8,1.0
Abel Bretones,Osasuna,bvs3rixmobb9gje6kfvhgb52i,9,1.0
Lucas Ahijado,Real Oviedo,8n42fc5g0qewvh9pdh4ef1e51,7,1.0
Adama Boiro,Athletic,5ayo0fp6wod7cqg71e38zdz4k,7,1.0
Edu Expósito,Espanyol,8qvqdjw1d58mw7420lpmk7bah,12,1.0
Dani Ceballos,Real Madrid,i48mf81fxn2af1xxjzfi8gr9,15,1.0
Santiago Colombatto,Real Oviedo,1u9sn1cu0pq16mina2q6d6dwp,12,1.0
Koke Resurrección,Atlético,b9kfek16otvdorssn0wzkb36d,15,0.6976744186046512
Antonio Rüdiger,Real Madrid,6fzbp94hf19ysotdassrqdc5x,15,1.0
Rubén Sánchez,Espanyol,4ypoy27moehhbiaf3o1bntht6,7,1.0
Ángel Fortuño,Espanyol,1wylybleussatoxg8u6reao2y,7,1.0
Antoine Griezmann,Atlético,716n1970vi9rvw5b4w9qmjfth,31,1.0
Fran García,Real Madrid,39c5g6782qlrtw55fsre7exnt,16,1.0
Facundo Garcés,Alavés,658ed5dqfrdd5fe7ayo9eo1rd,8,0.8235294117647058
José María Giménez,Atlético,548jzfl9higq44w9bgqvcjh05,13,0.782608695652174
Jofre Carreras,Espanyol,59u1gn30f6bg5lr06zsglykq2,10,1.0
Federico Valverde,Real Madrid,1i9wi65k2foqwudeqiyih87hl,53,0.7407407407407407
Omar El Hilali,Espanyol,7h0b81yjiiu356rycsakgd0yc,13,0.88
Andriy Lunin,Real Madrid,38bp85766w04a0nuulq5fiig9,13,0.9166666666666666
Rahim Alhassane,Real Oviedo,4aszgga510z652sajxoea2has,7,0.8461538461538461
Vinicius Junior,Real Madrid,b4witgokm49tidm1a83qcvbop,54,1.0
Luiz Felipe,Rayo,f5blplnlgn04f54kqsfx1b7qh,9,1.0
Diego Kochen,Barcelona,9s5uadkz3qy2nke745778dfys,7,1.0
Jan Oblak,Atlético,2yt9oajv9dkbju8tgy1g2nmqd,20,1.0
Thibaut Courtois,Real Madrid,6crmq7vzqts58wg196q48sc7p,21,0.7692307692307693
Jones El-Abdellaoui,Celta,530jf9kq6s7dqggz6how0lt04,7,1.0
Éder Militão,Real Madrid,8wvkrrbqqthuwda8twg03yuax,13,1.0
Antoniu Roca,Espanyol,1am59svvwz5idpdjq307dd5hw,7,1.0
Fer López,Celta,9g4ojrys88awchyj6zgmd6oes,8,1.0
Alberto Reina,Real Oviedo,a4r44oe89pwoinogij6t0go6i,7,1.0
Marcos Llorente,Atlético,amxunh6enoc99r07cp7qt621h,26,1.0
Rodrygo Goes,Real Madrid,broq8imimhtlejtffissquy5m,37,0.7368421052631579
Víctor Chust,Elche,8nbnru9t2qxaotxw0hiaocdt5,11,1.0
Aurélien Tchouaméni,Real Madrid,aipyotc87m5bdvmvizd5n69k9,29,0.8636363636363636
Rodrigo Riquelme,Betis,bqmhsb2bsuuuijw2ci39l01k9,10,1.0
Alvaro Rodríguez,Elche,osme4gegtnhlldt4lsqf56ac,8,0.8148148148148148
Thomas Teye,Villarreal,dydwiixiims98cx2iihfuf8wl,28,0.7586206896551724
Jude Bellingham,Real Madrid,e83ula4wockmc2xid7185kcq2,54,0.8888888888888888
Arda Güler,Real Madrid,39gif4xfy8xddarasbsad56ok,25,1.0
Thomas Lemar,Girona,ejcyvgclry4g5pc2rtptifphx,8,0.7741935483870968
Rubén Vargas,Sevilla,4zrut521fzw9fddqt74pnl756,15,0.8
Luis Vázquez,Getafe,cei4ujo2jqzc9f0tmi8xgll62,10,0.8571428571428571
Clemens Riedel,Espanyol,53bjqee7oomr7czgfmm1mcy96,12,1.0
Aritz Elustondo,Real Sociedad,e35v2pspdgl7t769d57e67ob9,9,1.0
Tai Abed,Levante,cmrror5dshow00mbi6nxh1es4,7,0.8571428571428571
Axel Witsel,Girona,59234as8h70fejyfm7492np3p,8,0.8421052631578947
Ander Barrenetxea,Real Sociedad,21vx56lpd276xqbu11ubkf78q,13,1.0
Daniel Raba,Valencia,pr0nfcph8mlm3plq9b69o8a1,16,0.9
Nahuel Molina,Atlético,ieu0x9fy8hpqyztdjg8bgpnt,12,0.7878787878787878
Mikel Oyarzabal,Real Sociedad,b45ryclny991bm7qosieyg1cl,27,1.0
Marc Bernal,Barcelona,4et6r42e7q2ojgaumwnua2kgk,8,1.0
Marc Doménech,Mallorca,83ug5yxwhlkppqxvix8fdbklw,7,0.56
Hugo González,Celta,3xu6rpdncvtd2adn94xaqavze,7,1.0
Óscar Ureña,Barcelona,4et6r42e7q2ojgaumwnua2kgk,7,0.5454545454545454
Javi Serrano,Atlético,9i0zcx8u1isqf9q0iy4m3p27e,7,1.0
Alberto Flores,Sevilla,944mc5icxdleh4kvaamvpa9zo,7,1.0
Mario Domínguez,Valencia,10ajc7czhwojjz22cxokqkvf8,7,1.0
Pablo Barrios,Atlético,9e7ybe0nsu3byq2tteey3zuy2,18,1.0
Álvaro Odriozola,Real Sociedad,5nluxvc0wi0u1d5zcy7be5rkl,7,1.0
César Azpilicueta,Sevilla,bvw1jgmhfyc896gfi6uj0skwl,8,1.0
Álex Remiro,Real Sociedad,w503zyr8ipyobglth281uklx,16,1.0
Horatiu Moldovan,Real Oviedo,58ne1a4dg1awsoh5ybmjrlhey,8,0.7692307692307693
Igor Zubeldia,Real Sociedad,48gjuou5eashpj8wbwd18iju1,13,1.0
Roberto Fernández,Espanyol,5fqvl0m1rkzhj9tmafrcxur6c,12,1.0
Javi Morcillo,Atlético,8921la7pznfjc4e69ul2pqmms,7,0.9285714285714286
Unai Egiluz,Athletic,ajmyaj6fk8lpirlqndw75i42c,7,1.0
Brais Méndez,Real Sociedad,dvrk8qmt9ta4c3kvjgsad7t91,16,1.0
Luka Sucic,Real Sociedad,9x5uo2wkxp9fk1arygbkl6u0a,15,0.8
Javier Boñar,Atlético,6m5v97if055boykubm2hq8es,7,1.0
Jon Pacheco,Alavés,7bs0ph4yksf6lvkg91u9nqzqi,9,1.0
Alan Matturro,Levante,2y25g5wgiygxbp97r22o1a1as,8,0.8695652173913043
Marc-André ter Stegen,Girona,2e55g4q93y382cg7h0yk5rtud,15,1.0
Robin Le Normand,Atlético,6xulax65kp4aid70nk7g5jr2t,15,1.0
Dani Martínez,Atlético,51qvkjhgmbxersyfxzb8en1n8,7,1.0
Joao Cancelo,Barcelona,29pq64smaxdwlraopnxoleqxh,17,0.9166666666666666
Jeremy Toljan,Levante,5oge5fhmna0oduqvjisoa1djp,8,0.7619047619047619
Iñaki Peña,Elche,4mxx1oxkiexm0ha34utcmb17t,9,1.0
André Silva,Elche,dhhmffih4gl51nlu92hfctqs5,10,1.0
Ionut Radu,Celta,6wplm29z7qxxmujyc2ml19gix,9,0.75
Alejandro Balde,Barcelona,bzgh5psb1janz9y3btpswngbu,20,1.0
Franco Mastantuono,Real Madrid,1fkntyd2z8e169yh98k0zst90,14,1.0
Baptiste Santamaria,Valencia,9br2z5cf6stmnidehwo5a8afp,12,1.0
Ferrán Torres,Barcelona,2szgrzcosfeifh664tgt3mfvt,27,1.0
Aihen Muñoz,Real Sociedad,bj929w5yi7lnz36jxsi5qnq7e,9,1.0
Luiz Junior,Villarreal,6ddxujeb3873j5evwiz8n4wt0,12,1.0
Javi Galán,Osasuna,40gxfsz7bgrkdudqewlpxzyzt,12,1.0
Frenkie de Jong,Barcelona,ezviixcyaaj162saxs2yl27s9,26,1.0
Takefusa Kubo,Real Sociedad,1qkep5ck252k1g3oqza5ygh61,26,1.0
Pedro Bigas,Elche,33r4ae8aivh27ho0ix9mnkedx,9,1.0
Vitor Reis,Girona,bh4p6egq7e7htivuu0qdjqiac,13,1.0
Urko González de Zarate,Espanyol,7y8ns61qioqu7kfsqzkvkwhuy,9,1.0
César Tárrega,Valencia,2u8bekuidiwqz1gvb4vd3uhg,14,1.0
Jules Koundé,Barcelona,cscn06kwqfzo09h0dc5ybt1pl,25,0.8
Beñat Turrientes,Real Sociedad,et849xmcdgsy5itb8i4w7qkq2,8,1.0
Mateo Joseph,Mallorca,9d4cokmqyy9vabji5g0ascavo,8,1.0
Pedri González,Barcelona,6q1ofxh5tagpzb5wn7tlgyot0,55,0.7857142857142857
Umar Sadiq,Valencia,dtvmsnqlzn5672xb54zj8u7dh,12,0.8235294117647058
Ronald Araújo,Barcelona,awsod0zmnrukk21d4882ji7e1,14,0.7619047619047619
Filip Ugrinic,Valencia,94md3wf5xab5mnj5niiwq33zd,13,1.0
Pablo Marín,Real Sociedad,aka2yqxmqpioxc1qzkl62ejv8,9,1.0
Pablo Gavi,Barcelona,eb3ci3a120om80v80mobsus8a,21,0.7407407407407407
Matías Dituro,Elche,8rgy29sd9okehwq8bzyb3v0t1,8,0.7619047619047619
Lamine Yamal,Barcelona,abr79wsl0folgkyvl821ggs2c,66,1.0
Jon Ander Olasagasti,Levante,6lnttemmflhxp700fr069ty0a,7,0.8333333333333334
Lucas Cepeda,Elche,d87uduceapind7lgv6273xedw,9,0.8
Rayane Belaid,Atlético,6dswrjvnakdr8gwun530inwgk,7,1.0
Andreas Christensen,Barcelona,1av9mmv19jwvc4xdr0p9owyxh,12,0.8260869565217391
Boyomo,Osasuna,5tiol5jc7h11oic9vvyu83fqi,15,1.0
Raphinha,Barcelona,2wl6h1rlrfnn2mr65vuo3t815,55,1.0
Unai Marrero,Real Sociedad,b2xlrg9xvucrut2fhmvsgjuqy,8,1.0
Léo Pétrot,Elche,dfss2zdkn61bbq312zhxlddyh,8,1.0
Charles Pickel,Espanyol,a8ez7qv4n62b8s45pdo8u07o5,10,0.7567567567567568
Robert Lewandowski,Barcelona,afxjicw89683nlpms9yy5x51x,41,1.0
Arsen Zakharyan,Real Sociedad,6e4d1o09sl2ovlyyvhyd5xboq,9,1.0
Aleix Febas,Elche,90ga4jxu6ydpoliajft8w9y39,8,1.0
Marcos Alonso,Celta,9i7lb16qty1t21bnc5h7skclx,16,1.0
Jon Aramburu,Real Sociedad,ezbplvktzcvzh5kwur32110mi,12,0.9090909090909091
Matías Moreno,Levante,4v3mcgy4w1n4g3vkq0fe7iwwk,9,0.7647058823529411
Mathew Ryan,Levante,7udphhcokm6vralyz5gkovxsl,11,0.7857142857142857
Josan Ferrández,Elche,ac5f9msbvijksbq5s2ivwh979,8,0.6666666666666666
Fermín López,Barcelona,cjll1xrw3xulnl23c9tlf6rys,21,1.0
Alejandro Primo,Levante,86vrnjycj2o3mg6k7hohpzoyc,7,0.75
Pau Cubarsí,Barcelona,bkwxem45cf48k14euwqe7rs44,21,1.0
Joan Jordan,Sevilla,8ycvfctf7c3yljnbtltsogkph,12,1.0
Jan Salas,Mallorca,4rcsvuxnotyjoo72f8okudh5g,7,0.5714285714285714
Héctor Fort,Elche,8xjdsfk5u7wph4o7h1w45dses,8,1.0
John Chetauya,Elche,clrlsy05spf55w39f84b7p3sa,7,0.5652173913043478
Ángel Pérez,Alavés,350ehsdbvwysbfxgeian91rf8,7,1.0
Guido Rodríguez,Valencia,73efpm314q2paeacsvp4e8q8l,9,1.0
Mariano Díaz,Alavés,eufpzdp76oumhybvscmu76vo5,7,0.8
Arnau Tenas,Villarreal,4ffmlhvbjvfjjnhr0byktvt62,11,1.0
Neal Maupay,Sevilla,xu7mykgl15kaib3olilmsez9,8,1.0
Marc Bartra,Betis,evpjdko94awbqbbl5wl9hto7p,14,1.0
Javi Rodríguez,Celta,79n0dyjagmleor1fpwl25qql0,12,1.0
Isco Alarcón,Betis,45s1v9805id09m5zkcylueod1,39,0.5714285714285714
Marko Dmitrovic,Espanyol,bahph7009sc73jl6s2bramn6d,13,0.9333333333333333
Augusto Batalla,Rayo,9h6xf4ac4rpsjpummcdx26z9,15,0.75
Adam Boayar,Elche,9rr6g0wel9f0noof3d9dwrehg,7,0.7333333333333333
Adnan Januzaj,Sevilla,7atmb373dynu9s9gnl613ox5h,8,1.0
Gabriel Suazo,Sevilla,8yak0o9o7z5j5ribga3ui2cb9,12,0.7
Jozhua Vertrouwd,Rayo,asvxbmdd5j5tlz2fo1jpcrrx0,7,0.8205128205128205
Jan Virgili,Mallorca,4cuha2o4qsp1tb8yhqu3ntij8,7,1.0
Asier Osambela,Osasuna,b5muwvixv0nq4uylgzxz7302c,7,1.0
Ayoze Pérez,Villarreal,drwacyyicuhy3heg4j0ipqj85,32,1.0
Adrià Pedrosa,Elche,8rprxly1blrhq9cwhfqoheeax,11,1.0
Mario Martín,Getafe,1riebanoqbl7brs1bm3lkgxlg,8,1.0
Nemanja Gudelj,Sevilla,6vvwhgic29fekmmj2cg62ytp1,11,1.0
Raúl Fernández,Alavés,d113ljlwz4uaqd7uk8t2pidat,7,1.0
David Carmo,Real Oviedo,9iqmeo87l56hr3gymmxgkxysq,15,1.0
Largie Ramazani,Valencia,blvf8qsi6iy6ejyer58okyxka,8,1.0
Rafa Mir,Elche,4sojot9t32l4a6fm3e39xkcfd,8,1.0
Roony Bardghji,Barcelona,66psa7xh8odnlp39ue5vzpes4,8,1.0
Cédric Bakambu,Betis,a68fosxpgtyxj64ex9f6nget,8,1.0
Álvaro F. Carreras,Real Madrid,a4kw8u4dqsslfwe1ux08lbmc,17,0.9375
Nacho Pérez,Levante,a0810cmxke3zmwaqj31bo15hw,7,1.0
Héctor Bellerín,Betis,3e8mxxfs5q7gt4lg2beqpkwyd,8,1.0
Pedro Díaz,Rayo,7vb4xrwk7sbgpxzgiwwbt4s89,12,1.0
Pablo Fornals,Betis,6aix9yu384pv1caanqiol231l,15,1.0
Marc Aguado,Elche,z0qe6u5fvgrjy0jzk1qhbgq2,7,1.0
Marc Roca,Betis,4r6jcuotjs6rz8iwu20996z85,10,1.0
Juanlu Sánchez,Sevilla,7j2h7bq14b9n6xephp8vchfu2,12,1.0
Nicolas Pépé,Villarreal,3n9jnuteyjx6w6dxviuead0b9,16,1.0
Marcão,Sevilla,1ghrcpi1cl0koh36puwblbfmd,7,1.0
Chimy Ávila,Betis,cuxm7t8cql3v06hqf18wvcul1,8,0.7777777777777778
Tanguy Nianzou,Sevilla,2lwjtphx3bkjty9sds520l1ey,8,0.782608695652174
Kike Salas,Sevilla,9nwkxgbl8t933pzu60ye4xxxw,13,1.0
Álvaro Núñez,Celta,e1g4cho31825bw7apvh9xr0x6,8,1.0
Djibril Sow,Sevilla,7cdiijsvnfc7tafy0zkf4uz9,10,0.625
Ville Koski,Alavés,5ol17485ecah0trdmkw3byqne,8,0.7777777777777778
Aitor Ruibal,Betis,9226xt1t1m3fy4ob9l2r16609,11,1.0
Örjan Nyland,Sevilla,cfc7fqq748bz3nklfam2a2fp,10,0.8
Yago Santiago,Elche,2b231y5sxluy2p7lv5kywv4ve,7,1.0
Iñigo Arguibide,Osasuna,609aarpl34780k5mkkwluvjf8,7,1.0
Gonzalo Villar,Elche,bh4a2zneilpvi1t7etuhkfl61,8,1.0
Cyril Ngongé,Espanyol,a9z0jsjwfteq974bxwucvc4ix,8,1.0
Abde Ezzalzouli,Betis,96cbv23es0gucmd2v0qvk3iwa,17,0.8888888888888888
Lucien Agoume,Sevilla,c8mp2wwwyvy930vfjnivg2hre,11,0.7619047619047619
Abel Ruiz,Girona,e5xv1rmy69kwuxjxin653ojqh,9,1.0
Wesley Gassova,Real Sociedad,a5sz66h4t5kg1umvtth785jis,9,0.6222222222222222
Sergi Altimira,Betis,5o07mnpidavbe0hqoqzwgom50,12,1.0
Isaac Romero,Sevilla,45rxt159xjefvxlfgeykclw8a,10,1.0
Ricardo Rodriguez,Betis,9ak3zczupeken1itsmkherbh1,10,0.7857142857142857
José Salinas,Espanyol,3ghychnf02zs5pmw2s0ds3p7u,8,1.0
Alex Freeman,Villarreal,6g7i7z6m8vts105dny1g6z3hm,10,0.8571428571428571
Logan Costa,Villarreal,59knsm910b1ruk024rkksla3u,13,1.0
Rodrigo Mendoza,Atlético,1filh68q6hdk921qkdo7rsvmc,7,1.0
Youssef Enríquez,Alavés,2ww626a9v31b072prdx0xf1g4,7,0.7619047619047619
Johnny Cardoso,Atlético,3ub05nnpt9o7s387z6oj8vf56,21,0.782608695652174
Dimitri Foulquier,Valencia,wlqj34ev5mucxtfx6j4tr9at,10,0.7857142857142857
Selton Sánchez,Athletic,esru3us4k7xaj6hjycz78pdsk,7,1.0
José Gayà,Valencia,5b1q9bpe23j98eoy4fwi7ld5h,16,1.0
David Affengruber,Elche,7o7vwlqxknci1fymzkn9hug6i,12,0.8666666666666667
Thiago Almada,Atlético,4ea0sjczqa5ah1w720zlakkfe,28,0.7619047619047619
Odysseas Vlachodimos,Sevilla,7jtc6yk5xu4cm1an97wrgozbp,17,1.0
Iago Aspas,Celta,cs2yx3hiqjsb4i5ul2r5kmdat,21,1.0
Manu Sánchez,Levante,d34tmogp5h4rwuo3pcxtwp0fe,11,1.0
Hugo Duro,Valencia,7yieh5r0uzk6d6x9o060c2bfu,18,1.0
Alejandro Iturbe,Elche,2i7l7343hvxwlzytr57th52sq,7,1.0
Carlos Dominguez,Celta,3sy16pz110zmyq073ao24l1ck,8,1.0
Pepelu,Valencia,3702btkgwxf6tq92ouekd7ro5,14,1.0
Fran Beltrán,Girona,e3czx0nsuw10acnftbr8ud0bt,15,1.0
Lucas Bergstrom,Mallorca,2f49etxdi4l2tsobpmsg5i5pm,7,0.8461538461538461
Iván Villar,Celta,59ndqnsvggsoek170rdqyd1w5,8,1.0
Thierry Correia,Valencia,8vmrboswsfyb5bfoq07s6susp,10,1.0
Unai Núñez,Valencia,e8s9ssopq5nmp51zymvqp8jbp,13,1.0
Mouctar Diakhaby,Valencia,eucssbf7wamb41y1gixfodivp,9,1.0
Pablo Martínez,Levante,e98i1kwb733b830mk2wqdlene,9,1.0
Cristian Rivero,Valencia,bqrz2xmu25taby17bl7cycjqh,7,1.0
Diego Conde,Villarreal,5mj2vxkh3pmkbwj139mp93n4l,10,1.0
Franco Cervi,Celta,5ez2huoeh2g3ijpgr7m15lg5,7,0.75
Jesús Vázquez,Valencia,d6kzekcwqw0q8fq6wt6rmyusq,8,1.0
Roger Brugué,Levante,dwvghrdrnqqmfiwwicm5lrskq,8,1.0
Juanmi Jiménez,Getafe,aohmwqhdb8hlp5lvqboh0t5g5,8,0.7407407407407407
Alfonso González,Villarreal,7lo14fnq32yyyqql6jws5w3xl,12,0.9333333333333333
Joseph Aidoo,Celta,3qrk8nw6nc8o96n7jr1az21ux,9,1.0
Borja Iglesias,Celta,d12m2oz1lomkc1qxmpht38lat,16,1.0
Unai Elgezabal,Levante,4ig4kv8c1xew1jlsy1k2iga21,8,1.0
Grady Diangana,Elche,dce6e4b9ckqkxj1zpsh8poz55,8,0.8333333333333334
Óscar Mingueza,Celta,c3sl9ajm4q424r4u37iath3hl,18,1.0
Ángel Ortiz,Betis,cd0w7dewgwkiiqkg0jty8ae50,8,1.0
Hugo Sotelo,Celta,c60m17adgxbewkrzizwtzd91w,7,1.0
André Almeida,Valencia,9dc4qkvh0vk5kwymibji00kp,12,1.0
Iván Romero,Levante,8kj8kbwbfiqloxiilj0i00ep6,8,1.0
Azzedine Ounahi,Girona,41jb0ts5688xz8ell62rybm22,15,1.0
Diego López,Valencia,4j3u6v01emo9nsel7uw00qsfe,21,1.0
Jon Martín,Real Sociedad,8krgbfnydbtyongkwnsaj43kk,8,1.0
Antony,Betis,v22q59d00b5v78rgx7v8z3vu,37,1.0
Fran Pérez,Rayo,66fshzi5f86wt1lwa4kdhiooa,8,1.0
Tani Oluwaseyi,Villarreal,2mhvgtcem9qn2yzobtkqiegpg,18,0.88
Williot Swedberg,Celta,e91yegwfliqhfy9yyk19otafo,11,0.8648648648648649
Akor Adams,Sevilla,6mf11pv0pfvyl9vom1i1pi0yy,8,0.8235294117647058
Javi Guerra,Valencia,aqqd7tq7z6bj3wn3u3sz3uuqc,18,1.0
Carlos Álvarez,Levante,6gtfe9aysdrcht4v2rluu0ley,12,1.0
Junior Firpo,Betis,9rfwfsz5cmckyjripqgtbc7op,19,0.7368421052631579
Carlos Espí,Levante,cbh5v5yi380uvbt5z2xbxemfo,7,1.0
Joaquín Oso,Sevilla,21jhozm4ed5mxstnymei41wd0,8,0.5833333333333334
Carl Starfelt,Celta,cksi669gcnskpytzh70a43it,11,0.8695652173913043
Mihailo Ristic,Celta,18mddnpa54ygoaefaj0c5obf9,7,0.9285714285714286
Robert Navarro,Athletic,7aoe0u87gxgv9tvgrotcfue7e,10,1.0
Jon Karrikaburu,Real Sociedad,dqiuqhsqsayvldfazfnp8d46i,7,1.0
Hugo Álvarez,Celta,daid84a2zbh8rasleahdp8nis,10,1.0
Kiko Femenia,Getafe,6wpnjdlg2p8f19y3gjpz1su6t,10,1.0
Dani Parejo,Villarreal,c29mprqv2ulztd22b6uckczx1,19,1.0
Alex Forés,Real Oviedo,cw9754xmqdnskeswigkl7u5ii,7,1.0
David Soria,Getafe,vota9gwygxp3wc998tl7ldxx,14,1.0
Víctor Valdepeñas,Real Madrid,3pxte13sf3ybzb3cgvim1tqtw,7,0.7906976744186046
Borja Mayoral,Getafe,52e2ogoex674bz6pcwluapdxx,13,1.0
José Luis Morales,Levante,9y7202khwzb48ea7im646m11x,9,1.0
